;;;Totals; ; ; ; ;01/03/22; ; ; ; ;01/04/22; ; ; ; ;01/05/22; ; ; ; ;01/06/22; ; ; ; ;01/07/22; ; ; ; ;01/08/22; ; ; ; ;01/09/22; ; ; ; ;01/10/22; ; ; ; ;01/11/22; ; ; ; ;01/12/22; ; ; ; ;01/01/23; ; ; ; ;01/02/23; ; ; ; ;01/03/23; ; ; ; ;01/04/23; ; ; ; ;01/05/23; ; ; ; ;01/06/23; ; ; ; ;01/07/23; ; ; ; ;01/08/23; ; ; ; ;01/09/23; ; ; ; ;01/10/23; ; ; ; ;01/11/23; ; ; ; ;01/12/23; ; ; ; ;01/01/24; ; ; ; ;01/02/24; ; ; ; ;01/03/24; ; ; ; ;01/04/24; ; ; ; ;01/05/24; ; ; ; ;01/06/24; ; ; ; ;01/07/24; ; ; ; ;01/08/24; ; ; ; ;01/09/24; ; ; ; ;01/10/24; ; ; ; ;01/11/24; ; ; ; ;01/12/24; ; ; ; ;01/01/25; ; ; ; ;01/02/25; ; ; ; ;01/03/25; ; ; ; ;01/04/25; ; ; ; ;01/05/25; ; ; ; ;01/06/25; ; ; ; ;01/07/25; ; ; ; ;01/08/25; ; ; ; ;01/09/25; ; ; ; ;01/10/25; ; ; ; ;01/11/25; ; ; ; ;01/12/25; ; ; ; ;01/01/26; ; ; ; ;01/02/26; ; ; ; ;01/03/26; ; ; ; 
7369;SAVEMOR OIL COOKING;5;323732.99;10 926;39658.27;1.13;12.25;1356.53;47;195.24;0.23;14.39;4327.88;112;509.52;0.84;11.77;11377.28;292;1422.27;2.56;12.50;9696.07;258;1093.44;1.46;11.28;4433.85;121;479.59;0.91;10.82;7952.85;215;834.93;0.94;10.50;10838.07;293;1137.84;1.56;10.50;3566.01;99;447.01;0.60;12.54;2624.25;75;389.00;0.49;14.82;5308.13;158;604.71;0.81;11.39;5168.44;156;519.11;0.65;10.04;4583.69;131;679.44;1.04;14.82;2519.28;72;373.44;0.35;14.82;6279.59;189;695.43;0.68;11.07;4618.68;132;684.63;1.07;14.82;1889.46;54;280.08;0.44;14.82;0.00;0;0.00;0.00;0.00;3151.30;94;367.14;0.57;11.65;3848.90;110;586.71;0.76;15.24;1924.45;55;293.80;0.38;15.27;2624.25;75;400.03;0.63;15.24;1504.57;43;229.35;0.29;15.24;4520.06;194;-524.75;-0.62;-11.61;8804.32;368;-1327.11;-1.86;-15.07;2129.31;67;569.64;0.74;26.75;7077.64;236;1069.46;1.51;15.11;8950.90;302;1593.31;2.25;17.80;4018.66;134;607.23;1.06;15.11;11837.77;438;1960.82;2.65;16.56;18509.12;697;1819.69;2.13;9.83;11289.06;413;1780.43;2.39;15.77;15360.17;584;1949.45;2.71;12.69;10517.90;377;1271.25;1.79;12.09;8332.73;311;1160.83;1.60;13.93;7347.55;245;1181.51;1.45;16.08;10130.19;351;1480.72;2.09;14.62;12672.39;438;2221.63;2.86;17.53;9703.46;354;1883.94;2.72;19.42;10544.31;390;1008.11;1.44;9.56;10193.24;382;856.20;1.41;8.40;7927.28;304;726.51;1.25;9.16;8592.09;326;722.06;1.26;8.40;5802.06;220;788.63;1.20;13.59;6258.72;233;799.65;1.33;12.78;6658.33;231;1054.39;1.67;15.84;4768.12;158;873.86;1.43;18.33;4024.78;122;822.13;1.10;20.43;5629.07;193;576.36;0.97;10.24;2540.23;77;509.65;0.86;20.06
7370;SPAR COOK OIL SUNFLOWER;5;526927.07;16 894;36059.81;1.03;6.84;20968.81;789;650.37;0.77;3.10;25420.12;918;5739.22;9.51;22.58;4130.42;88;1883.31;3.39;45.60;9905.93;266;173.57;0.23;1.75;34670.21;1 039;-2099.30;-3.98;-6.06;25549.94;706;578.82;0.65;2.27;12663.50;350;586.88;0.81;4.63;26344.21;779;73.77;0.10;0.28;22762.80;720;940.24;1.18;4.13;12126.45;355;955.24;1.28;7.88;24432.05;795;-924.27;-1.16;-3.78;21897.56;644;1215.74;1.86;5.55;21709.42;658;1606.24;1.49;7.40;20891.55;645;1530.63;1.51;7.33;22731.88;812;788.63;1.24;3.47;19825.53;647;1397.64;2.21;7.05;17727.90;610;1171.76;1.65;6.61;13819.48;452;1030.10;1.60;7.45;16392.12;588;738.45;0.96;4.50;16263.70;530;1024.05;1.33;6.30;5655.79;176;749.59;1.17;13.25;8131.38;262;894.88;1.13;11.01;15389.48;540;1436.96;1.70;9.34;15540.07;593;619.90;0.87;3.99;12210.79;412;1760.70;2.29;14.42;12719.80;485;785.62;1.11;6.18;2559.20;80;400.87;0.57;15.66;2303.28;72;360.78;0.63;15.66;2367.26;74;370.81;0.50;15.66;1599.50;50;250.55;0.29;15.66;3924.62;138;280.41;0.38;7.14;2051.43;57;384.48;0.54;18.74;1799.50;50;337.27;0.47;18.74;1187.67;33;222.59;0.31;18.74;5975.29;188;1077.99;1.33;18.04;6238.51;197;1108.63;1.57;17.77;2483.31;69;465.43;0.60;18.74;3393.14;106;552.50;0.80;16.28;2375.34;66;445.19;0.63;18.74;1547.57;43;290.05;0.48;18.74;2375.34;66;445.19;0.77;18.74;2159.40;60;404.72;0.71;18.74;4682.29;151;736.81;1.12;15.74;2303.36;64;431.70;0.72;18.74;2087.42;58;391.23;0.62;18.74;1434.60;40;266.55;0.44;18.58;6596.71;217;484.27;0.65;7.34;2075.42;58;382.71;0.64;18.44;3526.02;98;660.33;1.12;18.73
7373;CROWN COOKING OIL;5;327547.78;4 925;14879.65;0.42;4.54;3518.29;46;835.93;0.99;23.76;1616.91;19;132.85;0.22;8.22;1154.89;11;160.53;0.29;13.90;419.96;4;58.37;0.08;13.90;2309.78;22;321.05;0.61;13.90;1679.84;16;233.49;0.26;13.90;1994.81;19;290.84;0.40;14.58;1049.90;10;153.07;0.20;14.58;2159.76;24;361.75;0.45;16.75;89.99;1;15.07;0.02;16.75;21597.00;300;712.90;0.90;3.30;3869.57;43;648.13;0.99;16.75;21697.06;294;1294.62;1.20;5.97;6839.24;76;1533.98;1.51;22.43;1079.88;12;242.21;0.38;22.43;1079.88;12;242.21;0.38;22.43;27207.67;451;-3438.80;-4.83;-12.64;10803.22;178;-840.10;-1.30;-7.78;17752.35;265;1352.06;1.76;7.62;18125.13;287;777.70;1.01;4.29;13782.95;205;1137.90;1.78;8.26;509.94;6;76.71;0.10;15.04;509.94;6;101.55;0.12;19.91;8619.69;131;595.86;0.83;6.91;3045.54;46;340.91;0.44;11.19;1398.81;19;212.12;0.30;15.16;2184.69;31;338.96;0.48;15.52;13342.65;235;512.66;0.89;3.84;21891.12;388;756.81;1.02;3.46;3244.41;59;79.29;0.09;2.44;9568.32;168;465.16;0.62;4.86;849.90;10;163.58;0.23;19.25;12298.12;188;293.18;0.41;2.38;4134.34;66;210.02;0.29;5.08;2559.68;32;363.44;0.45;14.20;6163.05;95;179.99;0.25;2.92;9308.57;143;229.70;0.30;2.47;13558.01;199;695.34;1.00;5.13;12363.18;182;548.91;0.78;4.44;3644.46;54;-61.69;-0.10;-1.69;7253.93;107;291.79;0.50;4.02;14783.67;233;695.74;1.22;4.71;2474.67;33;432.68;0.66;17.48;584.93;7;111.26;0.19;19.02;764.91;9;147.22;0.23;19.25;339.96;4;65.43;0.11;19.25;4409.34;66;170.43;0.23;3.87;5664.17;83;354.96;0.60;6.27;2249.70;30;281.88;0.48;12.53
7465;TOWER JELLY ASSORTED;5;87754.70;10 755;11760.46;0.34;15.41;1766.02;253;310.44;0.37;20.22;1605.34;258;155.86;0.26;11.17;1401.14;201;244.98;0.44;20.11;612.05;83;120.56;0.16;22.65;650.88;87;131.86;0.25;23.30;658.00;88;133.06;0.15;23.26;1019.94;127;230.30;0.32;25.97;1747.65;195;457.39;0.61;30.10;2231.64;318;296.69;0.37;15.29;5027.93;775;351.00;0.47;8.03;1148.92;128;265.62;0.33;26.59;1761.74;191;429.12;0.66;28.01;1367.63;137;379.22;0.35;31.89;1603.17;203;174.22;0.17;12.50;1437.03;169;230.48;0.36;18.44;288.71;29;75.25;0.12;29.97;344.65;35;88.57;0.12;29.55;519.48;52;138.05;0.21;30.56;609.39;61;161.94;0.21;30.56;693.30;70;180.62;0.23;29.96;4501.41;711;-345.35;-0.54;-8.82;5330.41;783;-59.79;-0.08;-1.29;1197.30;120;317.27;0.38;30.47;1243.25;125;327.06;0.46;30.25;1475.02;148;389.86;0.51;30.40;1317.55;169;175.00;0.25;15.27;1083.91;109;274.45;0.39;29.12;288.71;29;67.83;0.12;27.02;398.10;40;93.45;0.13;27.00;589.41;59;139.77;0.16;27.27;776.22;78;182.17;0.24;26.99;1745.25;175;411.96;0.57;27.15;3877.43;465;448.57;0.63;13.30;6108.47;885;292.77;0.40;5.51;2471.52;248;525.67;0.65;24.46;2543.93;257;529.71;0.75;23.95;2126.36;214;448.10;0.58;24.23;2008.35;223;331.70;0.48;18.99;1513.98;153;314.92;0.45;23.92;795.20;80;167.77;0.28;24.26;546.45;55;115.13;0.20;24.23;932.56;94;195.57;0.34;24.12;1493.99;151;283.65;0.43;21.83;1763.23;177;315.59;0.53;20.58;3110.29;347;382.83;0.61;14.15;6461.12;847;-124.33;-0.20;-2.21;2403.08;242;424.82;0.57;20.33;1691.30;170;301.20;0.51;20.48;1466.29;141;277.89;0.47;21.79
7901;MRS BALLS CHUTNEY ORIGIN;5;244338.72;7 280;10210.11;0.29;4.81;6487.38;237;224.26;0.26;3.98;4203.78;137;306.54;0.51;8.39;5112.51;164;198.68;0.36;4.47;5749.99;201;-210.18;-0.28;-4.20;5416.58;182;-97.18;-0.18;-2.06;6181.93;217;-22.92;-0.03;-0.43;5873.09;201;112.41;0.15;2.20;5789.09;191;211.64;0.28;4.20;7634.25;257;227.50;0.28;3.43;7266.54;246;167.55;0.22;2.65;4828.54;156;238.07;0.30;5.67;6490.91;209;223.61;0.34;3.96;5624.24;176;150.83;0.14;3.08;2523.33;67;264.64;0.26;12.06;3195.03;97;141.18;0.22;5.08;5600.28;172;146.63;0.23;3.01;4530.67;133;240.95;0.34;6.12;5300.00;160;155.85;0.24;3.38;4277.75;125;184.24;0.24;4.95;5251.21;149;329.80;0.43;7.22;6439.86;204;201.59;0.32;3.60;6888.90;210;221.03;0.28;3.69;4294.78;122;267.05;0.32;7.15;4662.08;137;167.59;0.23;4.13;1728.24;41;257.08;0.33;17.11;3842.40;105;239.33;0.34;7.16;5410.19;151;207.63;0.29;4.41;4474.80;120;270.28;0.47;6.95;5357.67;148;279.42;0.38;6.00;2811.59;71;343.53;0.40;14.05;3241.30;90;176.47;0.24;6.26;5567.80;160;173.47;0.24;3.58;6279.27;173;295.41;0.42;5.41;6663.76;189;143.85;0.20;2.48;4136.36;114;238.61;0.29;6.63;4044.16;114;135.05;0.19;3.84;2899.73;77;192.81;0.25;7.65;1971.23;42;389.23;0.56;22.71;4213.74;116;182.15;0.26;4.97;2426.11;64;175.02;0.29;8.30;3960.29;101;319.82;0.55;9.29;4207.27;113;229.62;0.40;6.28;5132.99;141;200.64;0.31;4.50;13658.21;384;402.38;0.67;3.39;5950.75;165;237.56;0.38;4.59;6614.80;185;248.02;0.41;4.31;3446.07;93;219.91;0.30;7.34;3844.98;102;290.84;0.49;8.70;2832.29;71;310.62;0.53;12.61
7911;C&B MAYO TANGY;5;488279.59;12 995;13244.17;0.38;3.12;3915.24;121;315.59;0.37;9.27;5910.00;200;156.28;0.26;3.04;6321.93;202;-323.62;-0.58;-5.89;7177.80;220;-251.06;-0.33;-4.02;6209.79;191;-571.27;-1.08;-10.58;4110.77;123;-167.06;-0.19;-4.67;9034.55;245;181.42;0.25;2.31;11038.83;292;26.81;0.04;0.28;14943.83;412;392.09;0.49;3.02;9564.73;252;300.68;0.40;3.62;12540.74;325;413.63;0.52;3.79;8179.39;236;231.81;0.35;3.26;13319.37;363;241.99;0.22;2.09;11393.12;338;307.15;0.30;3.10;10520.87;313;165.37;0.26;1.81;13439.68;382;414.06;0.65;3.54;11847.67;333;-51.35;-0.07;-0.50;12965.31;359;446.97;0.69;3.96;10530.05;295;288.87;0.38;3.15;5946.80;150;244.44;0.32;4.73;4539.09;91;628.01;0.98;15.91;7699.58;192;408.48;0.52;6.10;8551.31;209;266.35;0.32;3.58;10959.30;270;278.46;0.39;2.92;9651.06;219;244.00;0.32;2.91;6475.25;165;199.26;0.28;3.54;4033.41;99;191.13;0.27;5.45;5854.37;143;-309.30;-0.54;-6.08;7022.30;170;235.88;0.32;3.86;4990.25;115;471.10;0.55;10.86;10470.11;269;507.19;0.68;5.57;12136.04;321;297.18;0.41;2.82;14189.48;392;462.59;0.65;3.75;23181.09;631;1014.31;1.40;5.03;10347.36;269;334.56;0.41;3.72;14568.89;386;380.75;0.54;3.01;16292.21;434;382.82;0.49;2.70;9394.59;241;404.51;0.58;4.95;9044.85;235;405.10;0.58;5.15;6496.36;164;326.59;0.54;5.78;9229.66;234;241.74;0.42;3.01;8377.29;211;310.55;0.54;4.26;13799.80;360;365.57;0.56;3.05;12756.12;328;332.04;0.55;2.99;9288.53;247;433.04;0.68;5.36;18667.75;465;504.11;0.82;3.11;12226.10;305;376.95;0.51;3.55;11580.82;293;397.39;0.67;3.95;7546.15;185;390.98;0.66;5.96
7912;AG TOMATO PASTE;5;61047.44;4 285;13957.04;0.40;26.29;1042.53;87;254.83;0.30;28.11;1303.31;109;316.79;0.52;27.95;1354.27;113;331.14;0.60;28.12;1186.41;99;290.05;0.39;28.12;1079.57;93;213.43;0.40;22.73;1033.53;90;181.53;0.20;20.20;1148.43;100;201.75;0.28;20.20;722.72;63;126.42;0.17;20.12;1032.38;90;180.53;0.23;20.11;636.47;53;122.66;0.16;22.16;907.95;65;225.79;0.28;28.60;931.66;64;249.89;0.38;30.85;928.63;62;261.09;0.24;32.33;809.46;54;227.97;0.22;32.39;598.85;40;168.22;0.26;32.30;1018.57;68;286.42;0.45;32.34;534.63;37;147.58;0.21;31.74;293.79;21;78.47;0.12;30.71;531.62;38;141.99;0.19;30.71;1185.48;82;281.13;0.36;27.27;1048.55;70;238.10;0.37;26.11;1154.23;77;262.63;0.33;26.17;944.37;63;214.88;0.25;26.17;1826.53;122;414.16;0.58;26.08;509.66;34;115.97;0.15;26.17;777.98;52;176.06;0.25;26.02;1573.20;105;357.48;0.50;26.13;1974.18;132;446.31;0.78;26.00;2233.51;149;508.19;0.69;26.17;1677.38;112;380.40;0.44;26.08;1601.68;107;362.71;0.49;26.04;1750.08;117;395.48;0.55;25.99;1856.51;124;420.65;0.59;26.06;2019.15;135;456.18;0.63;25.98;2007.16;134;455.38;0.56;26.09;1116.75;75;249.08;0.35;25.65;2721.43;182;614.40;0.79;25.96;1496.75;100;338.85;0.49;26.04;1525.98;102;345.02;0.49;26.00;1347.60;90;305.42;0.50;26.06;944.37;63;214.71;0.37;26.15;824.45;55;187.44;0.33;26.15;1168.47;78;265.18;0.40;26.10;1886.49;126;427.46;0.71;26.06;1857.26;124;421.30;0.67;26.09;1719.35;115;388.02;0.63;25.95;359.76;24;81.79;0.11;26.15;1034.31;69;235.16;0.40;26.15;1810.04;121;390.95;0.66;24.84
8153;SPAR RICE PARBOILED S150;5;322154.52;10 481;15742.21;0.45;4.89;3413.55;145;21.60;0.03;0.63;808.23;27;144.01;0.24;17.82;8209.17;333;123.62;0.22;1.51;5271.85;215;-17.28;-0.02;-0.33;953.63;37;49.99;0.09;5.24;4935.96;204;102.48;0.12;2.08;2129.12;88;39.98;0.05;1.88;4831.64;186;301.57;0.40;6.24;2059.23;77;151.42;0.19;7.35;4318.30;170;103.61;0.14;2.40;13806.81;519;433.71;0.55;3.14;2390.05;75;322.33;0.49;13.49;11719.18;403;1410.30;1.31;12.03;6194.02;226;527.81;0.52;8.52;13634.58;542;255.89;0.40;1.88;11445.44;456;192.02;0.30;1.68;2185.40;60;411.38;0.58;18.82;12274.74;426;-373.77;-0.58;-3.05;5095.35;165;63.27;0.08;1.24;12997.08;372;926.50;1.20;7.13;7798.98;236;115.32;0.18;1.48;4968.59;141;186.32;0.23;3.75;11397.38;322;352.80;0.42;3.10;9502.83;267;285.24;0.40;3.00;17689.27;514;61.05;0.08;0.35;1747.75;50;-23.81;-0.03;-1.36;862.79;21;105.23;0.15;12.20;15107.24;376;879.36;1.53;5.82;6757.96;187;176.84;0.24;2.62;11887.60;336;282.07;0.33;2.37;6211.63;166;302.70;0.41;4.87;12110.05;337;212.65;0.30;1.76;2858.18;81;78.82;0.11;2.76;5325.46;157;247.12;0.34;4.64;5217.17;140;699.61;0.86;13.41;15582.41;499;665.54;0.94;4.27;10170.88;327;169.30;0.22;1.66;2285.14;71;64.68;0.09;2.83;3478.41;114;315.82;0.45;9.08;9657.81;326;733.31;1.21;7.59;4028.31;132;335.24;0.58;8.32;5763.99;184;646.47;1.13;11.22;3814.29;127;407.02;0.62;10.67;4770.31;149;772.27;1.28;16.19;4122.48;124;960.72;1.52;23.30;2494.91;73;568.32;0.93;22.78;1587.54;46;364.55;0.49;22.96;3707.47;153;255.63;0.43;6.90;2574.36;99;331.59;0.56;12.88
8154;SAVEMOR RICE PARBOILED;5;181426.19;6 479;13813.85;0.39;7.61;1789.14;86;96.72;0.11;5.41;2981.54;146;91.14;0.15;3.06;2661.60;103;520.14;0.94;19.54;1484.45;55;313.10;0.42;21.09;6452.43;285;654.14;1.24;10.14;3741.83;182;-37.51;-0.04;-1.00;5297.74;226;342.35;0.47;6.46;5632.85;215;446.45;0.60;7.93;6427.45;255;144.65;0.18;2.25;6765.05;285;109.06;0.15;1.61;5469.88;212;356.39;0.45;6.52;5743.70;230;189.91;0.29;3.31;5099.02;198;241.66;0.22;4.74;12452.39;421;1947.67;1.92;15.64;3690.97;143;263.02;0.41;7.13;10796.52;448;412.81;0.65;3.82;5717.03;237;256.58;0.36;4.49;3916.34;166;121.84;0.19;3.11;2367.03;72;311.77;0.41;13.17;3556.32;108;407.64;0.53;11.46;2650.46;89;51.84;0.08;1.96;7552.51;249;229.18;0.29;3.03;5728.15;185;217.05;0.26;3.79;2369.24;76;99.33;0.14;4.19;7753.67;253;372.71;0.49;4.81;6918.57;228;229.48;0.32;3.32;376.89;11;20.81;0.03;5.52;919.77;23;159.11;0.28;17.30;2277.43;57;390.51;0.53;17.15;1239.69;31;213.47;0.25;17.22;3079.23;77;530.23;0.71;17.22;1633.59;41;276.33;0.38;16.92;6994.63;217;170.31;0.24;2.43;5040.13;147;350.89;0.48;6.96;3037.24;76;535.21;0.66;17.62;2519.37;63;446.49;0.63;17.72;2157.46;54;380.70;0.49;17.65;5683.93;166;553.88;0.80;9.74;2805.09;84;377.24;0.54;13.45;1561.01;49;124.22;0.20;7.96;2102.82;73;46.38;0.08;2.21;1185.87;33;214.97;0.38;18.13;683.81;19;124.81;0.19;18.25;430.08;12;77.02;0.13;17.91;287.92;8;52.55;0.08;18.25;166.95;5;26.79;0.04;16.05;594.02;18;150.05;0.20;25.26;971.59;41;62.05;0.10;6.39;661.79;21;140.69;0.24;21.26
8272;E/BROWN COFFEE CREAMER;5;165078.47;3 288;10240.03;0.29;7.13;1934.55;45;283.86;0.34;16.87;4930.68;132;344.86;0.57;8.04;5762.98;157;-248.31;-0.45;-4.95;3239.24;76;195.52;0.26;6.94;1849.63;37;311.76;0.59;19.38;5228.73;127;180.40;0.20;3.97;1399.72;28;235.92;0.32;19.38;5087.77;123;32.69;0.04;0.74;1595.64;36;115.90;0.15;8.35;2995.29;71;132.64;0.18;5.09;3562.17;83;169.88;0.21;5.48;2666.78;57;174.71;0.27;7.53;1995.60;40;260.61;0.24;15.02;6004.68;132;271.87;0.27;5.21;4463.56;99;304.35;0.48;7.84;7178.83;167;415.69;0.66;6.66;7228.30;170;339.05;0.48;5.39;6920.31;149;471.67;0.73;7.84;1461.74;26;221.92;0.29;17.46;5180.00;110;246.40;0.32;5.47;4119.23;87;210.10;0.33;5.87;2783.52;48;467.13;0.59;19.30;2490.67;43;415.95;0.49;19.21;2066.64;36;293.77;0.41;16.35;2732.67;48;335.32;0.44;14.11;4394.24;86;128.88;0.18;3.37;980.45;15;140.36;0.20;16.46;5123.11;89;327.01;0.57;7.34;4155.77;68;391.55;0.53;10.83;6420.62;113;259.14;0.30;4.64;3126.04;46;434.22;0.58;15.97;2947.80;45;269.36;0.37;10.51;2206.41;34;185.42;0.26;9.66;4478.26;74;109.36;0.15;2.81;2271.40;35;190.95;0.24;9.67;2398.13;37;199.20;0.28;9.55;5295.89;86;241.31;0.31;5.24;3284.19;56;106.24;0.15;3.72;3221.46;54;134.54;0.19;4.80;2686.55;45;103.13;0.17;4.41;2095.05;35;80.63;0.14;4.43;3032.50;50;135.28;0.24;5.13;2914.36;49;65.82;0.10;2.60;1416.52;23;56.38;0.09;4.58;1234.81;19;105.19;0.17;9.80;3149.48;52;92.39;0.15;3.37;1006.85;15;92.94;0.12;10.62;875.88;12;106.89;0.18;14.03;1483.77;23;100.16;0.17;7.76
8467;TSITSIKAMMA WATER STILL;5;132642.32;5 773;15740.31;0.45;13.65;1080.98;52;194.50;0.23;20.69;3519.03;197;237.87;0.39;7.77;850.63;37;209.65;0.38;28.34;1102.37;48;270.98;0.36;28.27;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;3861.92;208;190.12;0.26;5.66;1010.41;44;248.32;0.33;28.26;6615.31;339;474.41;0.59;8.25;5734.98;302;261.53;0.35;5.24;6343.53;302;764.21;0.96;13.85;0.00;0;0.00;0.00;0.00;7194.41;359;659.03;0.61;10.53;22.99;1;4.49;0.00;22.46;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;4628.47;228;98.09;0.15;2.44;7448.33;317;1017.21;1.28;15.71;5935.18;257;737.19;0.87;14.28;3021.29;121;543.32;0.76;20.68;5692.58;267;391.03;0.51;7.90;3768.02;173;319.26;0.45;9.74;974.61;39;175.82;0.25;20.75;4347.52;193;383.52;0.67;10.14;3226.71;139;340.23;0.46;12.13;783.72;28;139.02;0.16;20.40;6162.90;255;566.53;0.76;10.57;2290.98;82;403.46;0.56;20.25;6131.24;246;705.84;0.99;13.24;5116.42;198;692.06;0.95;15.56;5297.49;211;631.55;0.78;13.71;867.69;31;153.91;0.22;20.40;1475.07;53;255.83;0.33;19.95;3598.11;129;629.51;0.91;20.12;1427.49;51;253.21;0.36;20.40;362.47;13;63.33;0.10;20.09;640.97;23;111.76;0.19;20.05;1119.60;40;198.59;0.35;20.40;4318.72;188;425.25;0.65;11.32;2429.53;87;427.07;0.71;20.22;2601.67;93;460.51;0.73;20.36;3923.54;146;650.77;1.06;19.07;4191.50;150;828.17;1.11;22.72;1733.98;62;306.60;0.52;20.33;1789.96;64;316.53;0.54;20.34
8513;ROB BICARB OF SODA;5;9919.04;4 538;2567.19;0.07;29.76;184.27;124;31.96;0.04;19.94;192.06;129;33.56;0.06;20.09;186.80;115;37.62;0.07;23.16;253.28;142;57.37;0.08;26.05;219.54;123;49.82;0.09;26.10;198.06;111;44.91;0.05;26.08;164.50;92;37.52;0.05;26.23;212.47;119;48.26;0.06;26.12;124.76;70;28.20;0.04;25.99;209.43;117;47.91;0.06;26.31;139.17;78;31.55;0.04;26.07;166.47;93;38.09;0.06;26.31;193.14;108;44.07;0.04;26.24;218.20;122;49.81;0.05;26.25;219.90;123;50.14;0.08;26.22;202.27;113;46.28;0.07;26.31;233.90;105;62.26;0.09;30.61;208.68;84;58.48;0.09;32.23;181.65;73;51.08;0.07;32.34;206.05;83;57.66;0.07;32.18;189.24;76;53.29;0.08;32.39;188.74;76;52.86;0.07;32.21;233.82;94;65.71;0.08;32.32;201.57;81;56.69;0.08;32.35;293.58;118;82.53;0.11;32.33;280.87;113;78.80;0.11;32.27;253.74;102;71.32;0.10;32.32;141.93;57;39.97;0.07;32.39;211.40;85;59.39;0.08;32.31;278.63;112;78.32;0.09;32.32;255.85;103;71.69;0.10;32.22;268.79;108;75.62;0.11;32.35;206.42;83;57.98;0.08;32.30;238.67;96;67.00;0.09;32.28;169.20;68;47.58;0.06;32.34;208.91;84;58.68;0.08;32.30;249.00;100;70.12;0.09;32.39;146.91;59;41.37;0.06;32.39;248.88;100;70.02;0.10;32.35;151.77;61;42.67;0.07;32.33;245.89;99;68.88;0.12;32.22;166.45;67;46.65;0.08;32.23;139.44;56;39.27;0.06;32.39;189.00;76;53.08;0.09;32.30;154.38;62;43.48;0.07;32.39;181.65;73;51.08;0.08;32.34;121.89;49;27.92;0.04;26.34;168.95;68;38.57;0.06;26.25;218.87;88;50.11;0.08;26.33
8560;SPAR CAKE FLOUR;5;902872.08;29 136;64295.64;1.84;7.12;15876.19;681;965.00;1.14;6.08;19159.81;819;1433.21;2.38;7.48;18837.78;707;1583.38;2.85;8.41;23284.80;920;-636.66;-0.85;-2.73;24844.38;896;57.81;0.11;0.23;24442.17;883;-26.31;-0.03;-0.11;21103.18;712;1429.10;1.96;6.77;18996.63;612;740.13;0.99;3.90;28296.09;991;778.15;0.97;2.75;12090.96;404;694.98;0.93;5.75;18030.36;609;535.50;0.67;2.97;23320.21;779;901.90;1.38;3.87;34517.09;1 089;3061.46;2.84;8.87;23568.82;753;1285.82;1.26;5.46;19073.47;653;379.29;0.60;1.99;34510.41;1 159;537.68;0.85;1.56;27043.66;813;2070.20;2.91;7.66;36226.60;1 130;733.93;1.14;2.03;32430.60;940;3265.23;4.25;10.07;22341.18;662;2672.27;3.46;11.96;32392.14;1 043;979.82;1.53;3.02;19549.91;599;1125.36;1.42;5.76;8452.45;215;1480.75;1.75;17.52;16914.41;459;2319.02;3.24;13.71;40776.03;1 306;1963.79;2.56;4.82;4778.76;138;688.51;0.97;14.41;13540.70;430;758.78;1.07;5.60;25212.85;845;-1955.00;-3.40;-7.75;13922.20;374;2746.00;3.72;19.72;29810.45;861;4477.43;5.23;15.02;19836.75;532;3102.65;4.17;15.64;14897.16;434;1981.08;2.76;13.30;12786.47;414;936.26;1.32;7.32;6866.02;202;798.12;1.10;11.62;11015.01;290;2521.90;3.10;22.90;10419.84;286;2328.78;3.29;22.35;27630.53;875;2668.73;3.43;9.66;17980.79;559;2048.61;2.96;11.39;11541.97;362;1536.93;2.19;13.32;17415.39;575;1249.61;2.06;7.18;4377.65;137;521.89;0.90;11.92;10547.79;348;243.34;0.43;2.31;13598.74;382;2472.01;3.77;18.18;6043.46;174;759.19;1.26;12.56;4962.79;167;446.23;0.71;8.99;2323.26;66;460.72;0.75;19.83;10013.89;297;1847.22;2.48;18.45;7043.63;219;667.22;1.12;9.47;10226.65;335;658.63;1.12;6.44
