Department No,Department Name,"Sub-
Dept.",Sub Department,Date,Opening Stock at CP,Purchases at CP,IDTs,Stock Adjustments at CP,Waste Adjustments at CP,Recipe Auto Produce at CP,Waste to Sales %,Sales at Cost,S.Take Var to Fin Stock,Fin S.Take Var to Sales %,Theo. Fin Closing Stock,Actual Stock at CP (Products),Theo to Act Difference CP,Stock Variance (Last Stock Take) at CP,Act S.Take Var to Sales %,Sales Excl. VAT,Front End GP%,Actual Fin GP%,Calc Cost of Sales,Calc GP R,Sales Excl. VAT (%),Stock Days CP
4,FRESH PRODUCE,412,PRODUCE SPECIAL OCC,2025/04/21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,412,PRODUCE SPECIAL OCC,2025/04/28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-46.25,740.00,1 134.67,693.75,-46.25,-740.00,740.00,0.00,65.22,29.08,1 163.75,-693.75,758.97,0.00,105.00
4,FRESH PRODUCE,413,PRODUCE FRSH FLOWERS,2024/12/30,5 387.21,2 734.93,0.00,0.00,-509.23,0.00,-19.27,-1 973.60,-3 273.27,-123.84,2 366.04,5 639.31,3 273.27,-3 273.27,0.00,2 643.11,25.33,-117.78,5 756.10,-3 112.99,0.01,8.39
4,FRESH PRODUCE,413,PRODUCE FRSH FLOWERS,2025/01/06,2 366.04,2 682.35,0.00,0.00,-657.65,0.00,-28.02,-1 694.52,34.51,1.47,2 730.73,2 696.22,-34.51,34.51,0.00,2 347.43,27.81,1.27,2 317.66,29.77,0.01,11.28
4,FRESH PRODUCE,413,PRODUCE FRSH FLOWERS,2025/01/13,2 730.73,4 222.71,0.00,0.00,-499.84,0.00,-15.90,-2 329.22,553.03,17.59,4 677.41,4 123.59,-553.82,553.82,0.00,3 144.04,25.92,27.61,2 276.03,868.01,0.01,14.06
4,FRESH PRODUCE,413,PRODUCE FRSH FLOWERS,2025/01/20,4 677.41,1 837.89,0.00,0.00,-295.95,0.00,-7.88,-2 273.15,-1 185.49,-31.57,2 760.71,3 946.20,1 185.49,-1 185.49,0.00,3 754.74,39.46,0.00,3 754.59,0.15,0.01,8.50
4,FRESH PRODUCE,413,PRODUCE FRSH FLOWERS,2025/01/27,2 760.71,3 400.00,0.00,0.00,-844.68,0.00,-27.04,-2 233.56,117.45,3.76,3 199.92,3 082.47,-117.45,117.45,0.00,3 123.59,28.49,5.21,2 960.79,162.80,0.01,10.03
4,FRESH PRODUCE,413,PRODUCE FRSH FLOWERS,2025/02/03,3 199.92,500.00,0.00,0.00,-900.00,0.00,-54.41,-1 180.00,1 259.06,76.12,2 878.98,1 619.92,-1 259.06,1 259.06,0.00,1 653.98,28.66,50.37,820.94,833.04,0.01,17.08
4,FRESH PRODUCE,413,PRODUCE FRSH FLOWERS,2025/02/10,2 878.98,9 158.01,-100.00,0.00,0.00,0.00,0.00,-7 688.56,-1 862.53,-18.17,2 385.90,4 248.43,1 862.53,-1 862.53,0.00,10 247.85,24.97,6.80,9 551.09,696.76,0.04,2.17
4,FRESH PRODUCE,413,PRODUCE FRSH FLOWERS,2025/02/17,2 385.90,3 466.77,0.00,0.00,-602.54,0.00,-18.25,-2 422.17,-253.02,-7.66,2 574.94,2 827.96,253.02,-253.02,0.00,3 301.25,26.63,0.71,3 277.73,23.52,0.01,7.44
4,FRESH PRODUCE,413,PRODUCE FRSH FLOWERS,2025/02/24,2 574.94,2 308.41,0.00,0.00,-468.34,0.00,-12.25,-2 828.56,719.95,18.82,2 306.40,1 586.45,-719.95,719.95,0.00,3 824.72,26.05,32.62,2 576.95,1 247.77,0.01,5.71
4,FRESH PRODUCE,413,PRODUCE FRSH FLOWERS,2025/03/03,2 306.40,3 926.68,0.00,0.00,-541.97,0.00,-15.38,-2 573.19,-256.47,-7.28,2 861.45,3 117.92,256.47,-256.47,0.00,3 524.45,26.99,4.34,3 371.63,152.82,0.01,7.78
4,FRESH PRODUCE,413,PRODUCE FRSH FLOWERS,2025/03/10,2 861.45,3 036.00,0.00,0.00,-422.23,0.00,-14.87,-2 138.19,-841.61,-29.64,2 495.42,3 337.03,841.61,-841.61,0.00,2 839.33,24.69,-19.82,3 402.03,-562.70,0.01,8.17
4,FRESH PRODUCE,413,PRODUCE FRSH FLOWERS,2025/03/17,2 495.42,2 150.00,0.00,0.00,-357.79,0.00,-12.04,-2 181.28,-351.41,-11.83,1 754.94,2 106.35,351.41,-351.41,0.00,2 971.57,26.59,2.73,2 890.48,81.09,0.01,5.63
4,FRESH PRODUCE,413,PRODUCE FRSH FLOWERS,2025/03/24,1 754.94,2 234.62,0.00,0.00,-200.00,0.00,-5.66,-2 539.47,1 316.51,37.25,2 566.60,1 250.09,-1 316.51,1 316.51,0.00,3 534.23,28.15,59.74,1 422.96,2 111.27,0.01,7.07
4,FRESH PRODUCE,413,PRODUCE FRSH FLOWERS,2025/03/31,2 566.60,3 123.49,0.00,0.00,0.00,0.00,0.00,-2 276.32,-305.56,-9.40,3 108.21,3 413.77,305.56,-305.56,0.00,3 250.03,29.96,20.56,2 581.88,668.15,0.01,9.56
4,FRESH PRODUCE,413,PRODUCE FRSH FLOWERS,2025/04/07,3 108.21,1 681.27,0.00,0.00,0.00,0.00,0.00,-1 511.61,-505.76,-23.28,2 772.11,3 277.87,505.76,-505.76,0.00,2 172.09,30.41,7.12,2 017.37,154.72,0.01,12.84
4,FRESH PRODUCE,413,PRODUCE FRSH FLOWERS,2025/04/14,2 772.11,3 762.08,0.00,0.00,-506.04,0.00,-15.58,-2 294.83,2 271.42,69.93,6 004.74,3 728.32,-2 276.42,2 276.42,0.00,3 248.20,29.35,83.70,529.45,2 718.75,0.01,18.32
4,FRESH PRODUCE,413,PRODUCE FRSH FLOWERS,2025/04/21,6 004.74,3 000.00,0.00,0.00,-117.74,0.00,-4.64,-1 790.15,-1 974.53,-77.78,5 122.32,7 096.85,1 974.53,-1 974.53,0.00,2 538.49,29.48,-52.94,3 882.42,-1 343.93,0.01,20.03
4,FRESH PRODUCE,413,PRODUCE FRSH FLOWERS,2025/04/28,5 122.32,470.95,0.00,0.00,-1 492.57,0.00,-58.76,-1 760.77,239.44,9.43,2 579.37,3 149.93,570.56,239.44,0.00,2 540.31,30.69,-18.64,3 013.90,-473.59,0.01,10.25
4,FRESH PRODUCE,414,PRODUCE JAMS,2024/12/30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,414,PRODUCE JAMS,2025/01/06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,414,PRODUCE JAMS,2025/01/13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,414,PRODUCE JAMS,2025/01/20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,414,PRODUCE JAMS,2025/01/27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,414,PRODUCE JAMS,2025/02/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,414,PRODUCE JAMS,2025/02/10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,414,PRODUCE JAMS,2025/02/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,414,PRODUCE JAMS,2025/02/24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,414,PRODUCE JAMS,2025/03/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,414,PRODUCE JAMS,2025/03/10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,414,PRODUCE JAMS,2025/03/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,414,PRODUCE JAMS,2025/03/24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,414,PRODUCE JAMS,2025/03/31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,414,PRODUCE JAMS,2025/04/07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,414,PRODUCE JAMS,2025/04/14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,414,PRODUCE JAMS,2025/04/21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,414,PRODUCE JAMS,2025/04/28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,415,PRODUCE IDTS,2024/12/30,144.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.16,0.00,-144.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,415,PRODUCE IDTS,2025/01/06,144.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.16,0.00,-144.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,415,PRODUCE IDTS,2025/01/13,144.16,0.00,62.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,206.53,0.00,-206.53,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00
4,FRESH PRODUCE,415,PRODUCE IDTS,2025/01/20,206.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,206.53,0.00,-206.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,415,PRODUCE IDTS,2025/01/27,206.53,0.00,510.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,717.21,0.00,-717.21,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00
4,FRESH PRODUCE,415,PRODUCE IDTS,2025/02/03,717.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,717.21,0.00,-717.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,415,PRODUCE IDTS,2025/02/10,717.21,0.00,2 950.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3 668.03,0.00,-3 668.03,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00
4,FRESH PRODUCE,415,PRODUCE IDTS,2025/02/17,3 668.03,0.00,326.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3 994.95,0.00,-3 994.95,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00
4,FRESH PRODUCE,415,PRODUCE IDTS,2025/02/24,3 994.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3 994.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3 994.95,-3 994.95,0.00,0.00
4,FRESH PRODUCE,415,PRODUCE IDTS,2025/03/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,415,PRODUCE IDTS,2025/03/10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,415,PRODUCE IDTS,2025/03/17,0.00,0.00,274.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,274.94,0.00,-274.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,415,PRODUCE IDTS,2025/03/24,274.94,0.00,209.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,484.83,0.00,-484.83,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00
4,FRESH PRODUCE,415,PRODUCE IDTS,2025/03/31,484.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,484.83,0.00,-484.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,415,PRODUCE IDTS,2025/04/07,484.83,0.00,382.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,867.30,0.00,-867.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,415,PRODUCE IDTS,2025/04/14,867.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,867.30,0.00,-867.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,415,PRODUCE IDTS,2025/04/21,867.30,0.00,606.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1 473.71,0.00,-1 473.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,415,PRODUCE IDTS,2025/04/28,1 473.71,0.00,722.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2 196.23,0.00,-2 196.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,416,PRODUCE JUICES,2024/12/30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,416,PRODUCE JUICES,2025/01/06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,416,PRODUCE JUICES,2025/01/13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,416,PRODUCE JUICES,2025/01/20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,416,PRODUCE JUICES,2025/01/27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,416,PRODUCE JUICES,2025/02/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,416,PRODUCE JUICES,2025/02/10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,416,PRODUCE JUICES,2025/02/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,416,PRODUCE JUICES,2025/02/24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,416,PRODUCE JUICES,2025/03/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,416,PRODUCE JUICES,2025/03/10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,416,PRODUCE JUICES,2025/03/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,416,PRODUCE JUICES,2025/03/24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,416,PRODUCE JUICES,2025/03/31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,416,PRODUCE JUICES,2025/04/07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,416,PRODUCE JUICES,2025/04/14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,416,PRODUCE JUICES,2025/04/21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,FRESH PRODUCE,416,PRODUCE JUICES,2025/04/28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5,GROCERIES,501,GROCERIES,2024/12/30,-10 759.59,0.00,0.00,0.00,0.00,0.00,0.00,-864.18,0.00,0.00,-11 623.77,-4 316.00,7 307.77,0.00,0.00,1 634.75,47.14,47.14,864.18,770.57,0.01,-94.15
5,GROCERIES,501,GROCERIES,2025/01/06,-11 623.77,0.00,0.00,0.00,0.00,0.00,0.00,-1 143.17,0.00,0.00,-12 766.94,-4 664.50,8 102.44,0.00,0.00,1 686.79,32.23,32.23,1 143.17,543.62,0.01,-78.18
5,GROCERIES,501,GROCERIES,2025/01/13,-12 766.94,0.00,0.00,0.00,0.00,0.00,0.00,-530.38,0.00,0.00,-13 297.32,-5 015.00,8 282.32,0.00,0.00,918.49,42.25,42.25,530.38,388.10,0.00,-175.50
5,GROCERIES,501,GROCERIES,2025/01/20,-13 297.32,0.00,0.00,0.00,0.00,0.00,0.00,-57.37,0.00,0.00,-13 354.69,-5 015.00,8 339.69,0.00,0.00,63.38,9.49,9.49,57.37,6.02,0.00,-1 629.57
5,GROCERIES,501,GROCERIES,2025/01/27,-13 354.69,0.00,0.00,0.00,0.00,0.00,0.00,-80.03,0.00,0.00,-13 434.72,-5 015.00,8 419.72,0.00,0.00,71.60,-11.78,-11.78,80.03,-8.43,0.00,-1 175.06
5,GROCERIES,501,GROCERIES,2025/02/03,-13 434.72,0.00,0.00,0.00,0.00,0.00,0.00,-1 343.88,0.00,0.00,-14 778.61,-5 561.50,9 217.11,0.00,0.00,2 088.35,35.65,35.65,1 343.88,744.47,0.01,-76.98
5,GROCERIES,501,GROCERIES,2025/02/10,-14 778.61,0.00,0.00,0.00,0.00,0.00,0.00,-315.31,0.00,0.00,-15 093.91,-5 561.50,9 532.41,0.00,0.00,366.12,13.88,13.88,315.31,50.81,0.00,-335.09
5,GROCERIES,501,GROCERIES,2025/02/17,-15 093.91,0.00,0.00,0.00,0.00,0.00,0.00,511.01,0.00,0.00,-14 582.91,-5 910.00,8 672.91,0.00,0.00,-242.41,-99.99,-110.80,-511.01,268.60,-0.00,199.76
5,GROCERIES,501,GROCERIES,2025/02/24,-14 582.91,66.05,0.00,0.00,0.00,0.00,0.00,-947.17,15 464.03,1 426.65,0.00,-5 910.00,-5 910.00,5 910.00,0.00,1 083.94,12.62,1 439.27,-14 516.86,15 600.80,0.00,0.00
5,GROCERIES,501,GROCERIES,2025/03/03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,143.58,0.00,0.00,143.58,-310.50,-454.08,0.00,0.00,133.03,207.93,207.93,-143.58,276.61,0.00,-7.00
5,GROCERIES,501,GROCERIES,2025/03/10,143.58,0.00,0.00,0.00,0.00,0.00,0.00,-83.47,0.00,0.00,60.11,-310.50,-370.61,0.00,0.00,97.35,14.26,14.26,83.47,13.88,0.00,5.04
5,GROCERIES,501,GROCERIES,2025/03/17,60.11,0.00,0.00,0.00,0.00,0.00,0.00,-558.67,0.00,0.00,-498.57,-904.00,-405.43,0.00,0.00,1 231.56,54.64,54.64,558.67,672.88,0.00,-6.25
5,GROCERIES,501,GROCERIES,2025/03/24,-498.57,0.00,0.00,0.00,0.00,0.00,0.00,-3 448.27,0.00,0.00,-3 946.83,-904.00,3 042.83,0.00,0.00,4 021.58,14.26,14.26,3 448.27,573.32,0.01,-8.01
5,GROCERIES,501,GROCERIES,2025/03/31,-3 946.83,0.00,0.00,0.00,0.00,0.00,0.00,-188.60,0.00,0.00,-4 135.43,-904.00,3 231.43,0.00,0.00,219.96,14.26,14.26,188.60,31.36,0.00,-153.49
5,GROCERIES,501,GROCERIES,2025/04/07,-4 135.43,0.00,0.00,0.00,0.00,0.00,0.00,-1 281.28,0.00,0.00,-5 416.71,-1 292.50,4 124.21,0.00,0.00,1 828.63,29.93,29.93,1 281.28,547.35,0.01,-29.59
5,GROCERIES,501,GROCERIES,2025/04/14,-5 416.71,0.00,0.00,0.00,0.00,0.00,0.00,-475.62,0.00,0.00,-5 892.33,-1 688.50,4 203.83,0.00,0.00,892.85,46.73,46.73,475.62,417.24,0.00,-86.72
5,GROCERIES,501,GROCERIES,2025/04/21,-5 892.33,0.00,0.00,0.00,0.00,0.00,0.00,-1 766.57,0.00,0.00,-7 658.90,-1 688.50,5 970.40,0.00,0.00,2 060.66,14.27,14.27,1 766.57,294.09,0.01,-30.35
5,GROCERIES,501,GROCERIES,2025/04/28,-7 658.90,0.00,0.00,0.00,0.00,0.00,0.00,-692.38,0.00,0.00,-8 351.28,-1 975.50,6 375.78,0.00,0.00,1 011.57,31.55,31.55,692.38,319.18,0.00,-84.43
5,GROCERIES,502,BABY FOODS,2024/12/30,39 680.39,4 331.53,0.00,0.00,0.00,0.00,0.00,-8 808.95,0.00,0.00,35 202.97,36 524.81,1 321.85,0.00,0.00,9 666.40,8.87,8.87,8 808.95,857.45,0.03,27.97
5,GROCERIES,502,BABY FOODS,2025/01/06,35 202.97,12 827.77,0.00,0.00,0.00,0.00,0.00,-11 775.75,0.00,0.00,36 254.99,37 356.28,1 101.28,0.00,0.00,12 892.00,8.66,8.66,11 775.75,1 116.25,0.05,21.55
5,GROCERIES,502,BABY FOODS,2025/01/13,36 254.99,5 096.23,0.00,0.00,0.00,0.00,0.00,-6 385.25,0.00,0.00,34 965.97,36 075.09,1 109.12,0.00,0.00,7 019.00,9.03,9.03,6 385.25,633.75,0.02,38.33
5,GROCERIES,502,BABY FOODS,2025/01/20,34 965.97,8 143.64,0.00,0.00,0.00,0.00,0.00,-11 279.53,0.00,0.00,31 830.07,32 917.34,1 087.27,0.00,0.00,12 310.17,8.37,8.37,11 279.53,1 030.64,0.04,19.75
5,GROCERIES,502,BABY FOODS,2025/01/27,31 830.07,9 584.58,0.00,0.00,0.00,0.00,0.00,-10 491.25,0.00,0.00,30 923.40,32 005.39,1 081.99,0.00,0.00,11 486.83,8.67,8.67,10 491.25,995.58,0.04,20.63
5,GROCERIES,502,BABY FOODS,2025/02/03,30 923.40,11 640.74,0.00,0.00,0.00,0.00,0.00,-9 058.47,0.00,0.00,33 505.67,34 549.93,1 044.27,0.00,0.00,9 977.94,9.22,9.22,9 058.47,919.47,0.04,25.89
5,GROCERIES,502,BABY FOODS,2025/02/10,33 505.67,4 836.93,0.00,0.00,0.00,0.00,0.00,-8 626.43,0.00,0.00,29 716.16,30 779.51,1 063.36,0.00,0.00,9 506.27,9.26,9.26,8 626.43,879.84,0.03,24.11
5,GROCERIES,502,BABY FOODS,2025/02/17,29 716.16,10 363.74,0.00,0.00,0.00,0.00,0.00,-7 488.93,0.00,0.00,32 590.97,33 794.41,1 203.44,0.00,0.00,8 281.01,9.57,9.57,7 488.93,792.08,0.03,30.46
5,GROCERIES,502,BABY FOODS,2025/02/24,32 590.97,9 306.15,0.00,0.00,0.00,0.00,0.00,-13 060.26,-988.39,-7.03,27 848.47,29 901.73,2 053.27,-2 053.27,0.00,14 056.13,7.08,0.05,14 048.65,7.48,0.05,14.93
5,GROCERIES,502,BABY FOODS,2025/03/03,27 848.47,16 906.20,0.00,0.00,0.00,0.00,0.00,-10 969.77,0.00,0.00,33 784.89,34 068.86,283.96,0.00,0.00,11 832.92,7.29,7.29,10 969.77,863.15,0.04,21.56
5,GROCERIES,502,BABY FOODS,2025/03/10,33 784.89,9 526.61,0.00,0.00,0.00,0.00,0.00,-8 531.00,0.00,0.00,34 780.50,34 964.25,183.75,0.00,0.00,9 413.34,9.37,9.37,8 531.00,882.34,0.03,28.54
5,GROCERIES,502,BABY FOODS,2025/03/17,34 780.50,6 516.58,0.00,0.00,0.00,0.00,0.00,-8 391.72,0.00,0.00,32 905.35,32 921.58,16.23,0.00,0.00,9 229.70,9.08,9.08,8 391.72,837.97,0.03,27.45
5,GROCERIES,502,BABY FOODS,2025/03/24,32 905.35,12 198.38,0.00,0.00,0.00,0.00,0.00,-11 516.32,0.00,0.00,33 587.41,33 710.25,122.84,0.00,0.00,12 642.89,8.91,8.91,11 516.32,1 126.56,0.04,20.42
5,GROCERIES,502,BABY FOODS,2025/03/31,33 587.41,13 827.38,0.00,0.00,0.00,0.00,0.00,-11 102.48,0.00,0.00,36 312.31,36 543.96,231.65,0.00,0.00,12 054.25,7.90,7.90,11 102.48,951.78,0.04,22.89
